raw_record_id,source_channel,title,doi,publication_year,authors,deduplication_status,merged_into_record_id,deduplication_reason
RAW_0138,Indirect_Harvest,The Utilization of Machine Learning Algorithms for Assisting Physicians in the Diagnosis of Diabetes,https://doi.org/10.3390/diagnostics13122087,2023,"['Linh Phuong Nguyen', 'Do Dinh Tung', 'Duong Thanh Nguyen', 'Hong Nhung Le', 'Trần Quốc Toàn', 'Ta Van Binh', 'Dung Thuy Nguyen Pham']",UNIQUE,REC_IND_0012,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0139,Indirect_Harvest,Multidimensional Machine Learning for Assessing Parameters Associated With COVID-19 in Vietnam: Validation Study,https://doi.org/10.2196/42895,2023,"['Tue T. Nguyen', 'Ho Cam Tu', 'Huong Thi Thu Bui', 'Lam Khanh Ho', 'Van Thanh Ta']",UNIQUE,REC_IND_0013,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0140,Indirect_Harvest,"Effectiveness of artificial intelligence for diabetic retinopathy screening in community in Binh Dinh Province, Vietnam",https://doi.org/10.4103/tjo.tjo-d-23-00101,2024,"['Thanh Nguyen Van', 'Hoang Lan Vo Thi']",UNIQUE,REC_IND_0014,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0141,Indirect_Harvest,"AI-Driven Climate-Health Forecasting: A Machine Learning Model for Epidemic Risk Prediction in Ba Ria-Vung Tau, Vietnam",https://doi.org/10.1007/s41748-025-00906-6,2025,['Đặng Anh Tuấn'],UNIQUE,REC_IND_0015,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0142,Indirect_Harvest,STEMI-OP in-hospital mortality prediction algorithms: Frailty-integrated machine learning in older patients undergoing primary PCI,https://doi.org/10.1038/s41514-025-00238-9,2025,"['Tan Van Nguyen', 'Quan-Vinh Nguyen', 'Huong Quynh Nguyen', 'Nghia Thuong Nguyen', 'Khai Duc Luong', 'Lan Phạm Thị', 'Tu Cam Nguyen', 'T. Vo', 'Phuoc Huu Le', 'Phuc Thien Tran', 'Thanh Dinh Le']",UNIQUE,REC_IND_0016,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0143,Indirect_Harvest,Artificial intelligence utilization in cancer screening program across ASEAN: a scoping review,https://doi.org/10.1186/s12885-025-14026-x,2025,"['Hein Minn Tun', 'Hanif Abdul Rahman', 'Lin Naing', 'Owais Ahmed Malik']",UNIQUE,REC_IND_0017,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0144,Indirect_Harvest,"Applications of Statistic Softwares, IT and Artificial Intelligence—A Research Case on ByPass Behavior of Patients at Vietnam Hospitals",https://doi.org/10.1007/978-981-16-9756-2_18,2022,"['Phạm Văn Tuấn', 'Dinh Tran Ngoc Huy']",UNIQUE,REC_IND_0018,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0145,Indirect_Harvest,Application of artificial intelligence in gastrointestinal endoscopy in Vietnam: a narrative review,https://doi.org/10.1177/26317745241306562,2024,"['Hang Viet Dao', 'Binh Phuc Nguyen', 'Nguyễn Thanh Tùng', 'Hoa Ngoc Lam', 'Trang Thi Kieu Nguyen', 'Thao Thi Phuong Dang', 'Long Bao Hoang', 'Huong Thi Le', 'Long Van Dao']",UNIQUE,REC_IND_0019,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0146,Indirect_Harvest,Machine learning-based models for prediction of in-hospital mortality in patients with dengue shock syndrome,https://doi.org/10.5662/wjm.v15.i3.101837,2025,"['Luan Thanh Vo', 'Thien Vu', 'Thach Ngoc Pham', 'Tung Huu Trinh', 'Thanh Tat Nguyen']",UNIQUE,REC_IND_0020,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0147,Indirect_Harvest,Machine Learning–Assisted Autism Risk Stratification in Toddlers Using the Vietnamese M-CHAT-R and Perinatal Predictors: A Cross-Sectional Study in Vietnam,https://doi.org/10.1007/s10803-026-07227-1,2026,"['Thi Vo', 'Phuong Minh Nguyen', 'Duy Nhat Nguyen', 'Trinh Van Nguyen', 'Dien Minh Thai', 'Hung Huynh Vinh Ly', 'Trinh Nguyen Ngoc Luu']",UNIQUE,REC_IND_0021,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0148,Indirect_Harvest,Application of Artificial Intelligence in Healthcare in Vietnam: A Scoping Review of Current Status and Future Research Directions,https://doi.org/10.25073/2588-1132/vnumps.4799,2025,"['Diem Vuong', 'Viet Vu Duc', 'Bao Minh Phuong Long', 'Hung Pham Xuan', 'Dat Tran Vuong Quoc', 'Ha Thanh Nguyen', 'Linh Nguyen Khanh', 'Khoa Nguyen Dinh', 'Cuong Duy', 'Duc Nguyen Dinh']",UNIQUE,REC_IND_0022,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0149,Indirect_Harvest,Identify characteristics of Vietnamese oral squamous cell carcinoma patients by machine learning on transcriptome and clinical-histopathological analysis,https://doi.org/10.1016/j.jds.2024.08.013,2024,"['Huong Thu Duong', 'Nam Cong‐Nhat Huynh', 'Chi Thi-Kim Nguyen', 'Linh Lê', 'Khoa Dang Nguyen', 'Hieu T. Nguyen', 'Lan N. Tu', 'Nam Huynh-Bao Tran', 'Hoa Giang', 'Hoai‐Nghia Nguyen', 'Chuong Ho', 'Hung Trong Hoang', 'Thinh Huy-Quoc Dang', 'Tu Anh Thai', 'Dong Van Cao']",UNIQUE,REC_IND_0023,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0150,Indirect_Harvest,"Developing machine learning models for vegetation health index forecasting in the Srepok basin, Vietnam",https://doi.org/10.12912/27197050/212962,2025,"['Huynh Cong Luc', 'Luong Van Viet']",UNIQUE,REC_IND_0024,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0151,Indirect_Harvest,Predicting As Contamination Risk in Red River Delta using Machine Learning Algorithms,https://doi.org/10.9719/eeg.2022.55.2.127,2022,"['Zheina J. Ottong', 'Reta L. Puspasari', 'Daeung Yoon', 'Kyoung‐Woong Kim']",UNIQUE,REC_IND_0025,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0152,Indirect_Harvest,Multidimensional Machine Learning on 2173 COVID-19 Patients in Vietnam,https://doi.org/10.20944/preprints202209.0291.v1,2022,"['Tue Trong Nguyen', 'Tu Cam Ho', 'Huong Thi Thu Bui', 'Ulrike Protzer', 'Van Thanh Ta', 'Ulrike Protzer', 'Van Thanh Ta']",UNIQUE,REC_IND_0026,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0153,Indirect_Harvest,Circulating lncRNAs as biomarkers for severe dengue using a machine learning approach,https://doi.org/10.1016/j.jinf.2025.106471,2025,"['Rodolfo Katz', 'Nguyen Minh Nam', 'Túlio de Lima Campos', 'Victoria Indenbaum', 'Sophie Terenteva', 'Hang Thi Thu Dinh', 'Le Thi Hoi', 'Amos Danielli', 'Yaniv Lustig', 'Eli Schwartz', 'Hoang Văn Tong', 'Ella H. Sklan']",UNIQUE,REC_IND_0027,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0154,Indirect_Harvest,Machine Learning Nomogram for Predicting Dengue Shock Syndrome in Pediatric Patients With Dengue Fever in Vietnam,https://doi.org/10.7759/cureus.81819,2025,"['Rang Ngoc Nguyen', 'Hue T Lam', 'Hung Viet Phan', 'Nghia Quang Bui']",UNIQUE,REC_IND_0028,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0155,Indirect_Harvest,"Mapping Cadmium Contamination Potential in Surface Soil for Civil Engineering Applications: A Comparative Study of Machine Learning and Deep Learning Models in the Gianh River Basin, Vietnam",https://doi.org/10.58845/jstt.utt.2025.en.5.2.48-70,2025,"['Vuong Hong Nhat', 'Phan Trọng Trịnh', 'Lai Vinh Cam', 'Bui Tien Dieu', 'Le Van Hiep', 'Indra Prakash', 'Nguyen Ngoc Anh', 'Nguyen Van Hong', 'Nguyễn Đức Thành', 'Thao Phuong Nguyen', 'Nguyễn Thị Hiền', 'Tran Thi Nhung', 'Tran Trung Hieu', 'Tran Van Phong']",UNIQUE,REC_IND_0029,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0156,Indirect_Harvest,PhoBERT: Application in Disease Classification based on Vietnamese Symptom Analysis,https://doi.org/10.2478/acss-2023-0004,2023,"['Hải Thanh Nguyễn', 'Tuyet Ngoc Huynh', 'Nhi Thien Ngoc', 'Khoa Dang Dang Le', 'Pham Thi-Ngoc-Diem']",UNIQUE,REC_IND_0030,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0157,Indirect_Harvest,"Machine Learning Models for Fine Particulate Matter (PM2.5) Prediction: A Case Study in Bac Ninh Province, Vietnam",https://doi.org/10.52939/ijg.v19i12.2975,2023,"['Phạm Hoàng Hải', 'Tran Hoang Minh', 'V.N. Luận', 'T.V. Trung']",UNIQUE,REC_IND_0031,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0158,Indirect_Harvest,"Climate-Driven Dynamics of Infectious Diseases: Machine Learning-Based Predictive Modeling in Ba Ria-Vung Tau, Vietnam",https://doi.org/10.2139/ssrn.5095162,2025,"['Đặng Anh Tuấn', 'Trần Ngọc Đăng']",UNIQUE,REC_IND_0032,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0159,Indirect_Harvest,Adapting and Scaling a Digital Health Intervention to Improve Maternal and Child Health Among Ethnic Minority Women in Vietnam Amid the COVID-19 Context: Protocol for the dMOM Project,https://doi.org/10.2196/44720,2023,"['Bronwyn McBride', 'John O’Neil', 'P. Nguyen', 'Linh Dang', 'Hue Thi Trinh', 'Vu Cong Nguyen', 'Nguyễn Thanh Liêm']",UNIQUE,REC_IND_0033,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0160,Indirect_Harvest,Towards Mental Health Analysis in Social Media for Low-resourced Languages,https://doi.org/10.1145/3638761,2023,['Muskan Garg'],UNIQUE,REC_IND_0034,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0161,Indirect_Harvest,Application of machine learning models for green andsimultaneous determination of asiaticoside andmadecassoside in Centella asiatica,https://doi.org/10.55401/gpttak47,2024,"['Ta Thi Thao', 'Nguyen Dieu Linh', 'Nguyen Thi Ha Ly', 'Hoang Thi Tuyet', 'Do Thi Ha', 'Nguyen Lam Hong', 'Tran Thi Hue', 'Nguyen Duc Thanh', 'Pham Gia Bach']",UNIQUE,REC_IND_0035,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0162,Indirect_Harvest,"Molecular characterization of a distinct ginger chemotype from Thua Thien Hue, Vietnam, and the application of PCR-based markers for identifying unknown ginger populations in the region using machine learning",https://doi.org/10.5586/aa/185311,2024,"['PHAN THI THAO NGUYEN', 'Dat Tien Nguyen', 'Thanh Van Bao Tong', 'Hoang-Viet Dang', 'Nguyen Hoang An', 'Bao Tran', 'Tri Van Phan', 'Lan Thuy Tran', 'Hoàng Tấn Quảng', 'Nguyễn Quang Đức Tiến', 'Trương Thị Bích Phượng']",UNIQUE,REC_IND_0036,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0163,Indirect_Harvest,Analysis of Periodontal Conditions in the Provinces of Vietnam: Results From the National Dental Survey,https://doi.org/10.1177/10105395211029803,2021,"['Nguyễn Thị Hồng Minh', 'Tran Cao Binh', 'Trinh Dinh Hai', 'Nguyễn Thùy Dương', 'Quang‐Thanh Bui']",UNIQUE,REC_IND_0037,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0164,Indirect_Harvest,Identification of the risk of osteoporosis in older Vietnamese women using artificial intelligence and machine learning,https://doi.org/10.1016/b978-0-443-32892-3.00005-1,2024,['Ketan Sarvakar'],UNIQUE,REC_IND_0038,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0165,Indirect_Harvest,Comparison of serum lactate and lactate-derived ratios as prognostic biomarkers in pediatric dengue shock syndrome using supervised machine learning models,https://doi.org/10.1371/journal.pone.0335022,2025,"['Thanh Tat Nguyen', 'Luan Thanh Vo']",UNIQUE,REC_IND_0039,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0166,Indirect_Harvest,P-080 Machine Learning with Synthetic Minority Over-Sampling Technique for Predicting Sperm Retrieval in Azoospermia Micro-TESE,https://doi.org/10.1093/humrep/deaf097.389,2025,"['Việt Hoàng', 'N Anh Khoa', 'Trung-Thanh Nguyen', 'Tung Son']",UNIQUE,REC_IND_0040,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0167,Indirect_Harvest,Comparing Large Language Models and Traditional Machine Translation Tools for Translating Medical Consultation Summaries: A Pilot Study,https://doi.org/10.48550/arxiv.2504.16601,2025,"['Andy Li', 'Wei Zhou', 'Rashina Hoda', 'Chris Bain', 'Peter Poon']",UNIQUE,REC_IND_0041,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0168,Indirect_Harvest,A Comparative assessment of ChatGPT vs. Google Translate for the translation of patient instructions,https://doi.org/10.21037/jmai-24-24,2024,"['P. Srinivasa Rao', 'Lauren M. McGee', 'Casey A. Seideman']",UNIQUE,REC_IND_0042,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0169,Indirect_Harvest,"Forest Landscape Restoration and Ecosystem Services in A Luoi District, Thua Thien Hue Province, Vietnam",https://doi.org/10.53846/goediss-8742,2021,['Hung Nguyen Trong'],UNIQUE,REC_IND_0043,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0170,Indirect_Harvest,Ovarian Malignance Risk Prediction from Medical Notes: a case study in Vietnam,https://doi.org/10.1109/mapr67746.2025.11133955,2025,"['Hanh-Trang Bui', 'Hoang-Linh Nguyen', 'Chi-Mai Pham', 'Vu Duy Hai', 'Thanh-Hai Tran']",UNIQUE,REC_IND_0044,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0171,Indirect_Harvest,Cory COVID-Bot: An Evidence-Based Behavior Change Chatbot for COVID-19,https://doi.org/10.3233/shti210948,2022,"['Simon T. Van Baal', 'Suong Le', 'Farhad Fatehi', 'Jakob Hohwy', 'Antonio Verdejo-Garcia']",UNIQUE,REC_IND_0045,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0172,Indirect_Harvest,The Chinese Metabolic Management Centers,https://doi.org/10.1111/1753-0407.13290,2022,"['Jianmin Liu', 'Zachary T. Bloomgarden']",UNIQUE,REC_IND_0046,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0173,Indirect_Harvest,APPLICATION OF ARTIFICIAL INTELLIGENCE IN SCREENING FOR AUTISM SPECTRUM DISORDER IN CHILDREN AT CAN THO CHILDREN'S HOSPITAL,https://doi.org/10.58490/ctjump.2026i11ta.4353,2026,"['Thị Ngọc Phương Trần', 'Van Trinh Nguyen', 'Elavarasan Aishwarya Ayyakannu', 'Jyothi Dyana Srinivasan', 'Van Thi Vo', 'Tri Dien Lu']",UNIQUE,REC_IND_0047,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0174,Indirect_Harvest,Machine learning models for predicting hospital readmission due to cardiovascular diseases among the elderly: a scoping review,https://doi.org/10.6084/m9.figshare.30000934.v2,2025,"['Huy Gia Ngo', 'Thi Thanh Toan Do', 'Pham Duc Kien', 'Hieu Ha Manh']",UNIQUE,REC_IND_0048,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0175,Indirect_Harvest,Artificial intelligence-assisted screening reveals high prevalence of osteoporosis in Vietnamese adults using pelvic and hip radiographs,https://doi.org/10.1016/j.afos.2026.01.002,2026,"['Dat Minh Nguyen', 'Chih-Hsing Wu', 'Tuan Van Nguyen', 'Lan T. Ho‐Pham', 'Kim Thi Hoang Dang', 'Hy Van Nguyen', 'Sung-Yen Lin', 'Chung-Hwan Chen', 'Ta-Wei Tai']",UNIQUE,REC_IND_0051,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0176,Indirect_Harvest,A simple nomogram to predict dengue shock syndrome: A study of 4522 south east Asian children,https://doi.org/10.1002/jmv.29874,2024,"['Phu Nguyen Trong Tran', 'Noppachai Siranart', 'Theerapon Sukmark', 'Umaporn Limothai', 'Sasipha Tachaboon', 'Terapong Tantawichien', 'Chule Thisyakorn', 'Usa Thisyakorn', 'Nattachai Srisawat']",UNIQUE,REC_IND_0052,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0177,Indirect_Harvest,Early individualized risk prediction using clinical data for children during the febrile phase of dengue in outpatient settings in Vietnam and Thailand,https://doi.org/10.1371/journal.pdig.0001171,2026,"['Sorawat Sangkaew', 'Bethan Cracknell Daniels', 'Damien Ming', 'Bernard Hernandez', 'Pau Herrero', 'Piyarat Suntarattiwong', 'Siripen Kalayanarooj', 'Anon Srikiatkhachorn', 'Alan L. Rothman', 'Darunee Buddhari', 'Nguyen Lam Vuong', 'Phung Khanh Lam', 'Minh Châu Nguyễn', 'Bridget Wills', 'Cameron P. Simmons', 'Christl A. Donnelly', 'Sophie Yacoub', 'Alison Holmes', 'Ilaria Dorigatti']",UNIQUE,REC_IND_0053,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0178,Indirect_Harvest,"Application of machine learning models to predict the relationship between air pollution, ecosystem degradation, and health disparities and lung cancer in Vietnam",https://doi.org/10.48550/arxiv.2504.08651,2025,"['Tran, Ngoc Hong', 'Lan Kim Vien', 'N. Le']",UNIQUE,REC_IND_0054,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0179,Indirect_Harvest,Development and Validation of Machine Learning Models for Predicting Low Birth Weight in Singleton Pregnancies in Vietnam,https://doi.org/10.7759/cureus.106995,2026,"['Rang Ngoc Nguyen', 'Thuyen K Truong', 'Tri H Ngo']",UNIQUE,REC_IND_0055,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0180,Indirect_Harvest,"Harnessing artificial intelligence for dengue forecasting in climate-vulnerable regions: A narrative review with insights from Ba Ria–Vung Tau, Vietnam",https://doi.org/10.1016/j.actatropica.2025.107909,2025,['Đặng Anh Tuấn'],UNIQUE,REC_IND_0056,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0181,Indirect_Harvest,Machine learning-based model for prediction of carbamazepine- and allopurinol-induced severe cutaneous adverse reactions in Vietnamese,https://doi.org/10.1016/j.waojou.2026.101408,2026,"['Nguyen Thanh Nguyen', 'Mai Tran', 'Hien Quoc Vu', 'Vinh Chi Duong', 'Thi Thanh Loan Nguyen', 'Oanh Thi Hoang', 'Vu Nguyen Anh Mai', 'Thu-Thuy Can', 'Nga Quynh Do', 'Huong Le Thi Minh', 'Nguyet Nhu Nguyen', 'Hang Vu Thi', 'Mai Thi Vu', 'Quynh Anh Nguyen', 'Yen Thi Hai Pham', 'Khiem Van Nguyen', 'Ly Le', 'Sheryl van Nunen', 'Timothy John Craig', 'Hieu Chi Chu', 'Nam Sy Vo', 'Dinh Van Nguyen']",UNIQUE,REC_IND_0057,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0182,Indirect_Harvest,Coronary CT Angiography-Derived Fractional Flow Reserve in Asia and the United States: 2025 Status Update,https://doi.org/10.3348/kjr.2025.1208,2026,"['Woo Jin Ahn', 'Maros Ferencik', 'Ming‐Yen Ng', 'Liang Zhong', 'Mona Bhatia', 'Akira Kurata', 'Pannipa Suwannasom', 'Yung‐Liang Wan', 'Trang Ngoc Nguyen', 'Suyon Chang', 'Sung Mok Kim', 'Hwan Seok Yong', 'Cherry Kim']",UNIQUE,REC_IND_0058,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0183,Indirect_Harvest,Multidimensional Machine Learning for Assessing Parameters Associated With COVID-19 in Vietnam: Validation Study (Preprint),https://doi.org/10.2196/preprints.42895,2022,"['Tue T. Nguyen', 'Ho Cam Tu', 'Huong Thi Thu Bui', 'Lam Khanh Ho', 'Van Thanh Ta']",UNIQUE,REC_IND_0060,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0184,Indirect_Harvest,Ecological Epidemiology Insights into Clonorchiosis Endemicity in Southern China and Northern Vietnam: A Comprehensive Machine Learning Analysis,https://doi.org/10.21203/rs.3.rs-4399445/v1,2024,"['Jinxin Zheng', 'Huihui Zhu', 'Shang Xia', 'Men‐Bao Qian', 'Robert Bergquist', 'Hung Manh Nguyen', 'Xiao‐Nong Zhou']",UNIQUE,REC_IND_0061,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0185,Indirect_Harvest,Integrating google trends and hybrid statistical-machine learning models for dengue surveillance in an inland vietnamese province: a 94-month evaluation (2013–2021) with search-signal anomaly screening,https://doi.org/10.1007/s00484-026-03241-1,2026,"['Dang Anh Tuan', 'Pham Vu Nhat Uyen']",UNIQUE,REC_IND_0062,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0186,Indirect_Harvest,APPLICATION OF ARTIFICIAL INTELLIGENCE TO DEVELOP A MODEL FOR IDENTIFYING MANIA BASED ON VOICE: PRELIMINARY RESULTS,https://doi.org/10.52163/yhc.v67ie1.5097,2026,"['Nguyen Hoang Long', 'Nguyễn Hương Giang', 'Hoang Dinh Tri Dung', 'Ngo Thi Tam', 'Nguyen Trong Hung', 'Nguyen Van Phi']",UNIQUE,REC_IND_0063,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0187,Indirect_Harvest,GPTViet: An Open-Source Vietnamese Foundation Model from Pretraining to Domain Specialization,https://doi.org/10.1109/rivf68649.2025.11365054,2025,"['Thang Nguyen-Truong', 'Nhiem Tran', 'Ngoc Truong', 'Thanh Le-Hoang', 'Kien Bui-De', 'Dong Tran-Manh']",UNIQUE,REC_IND_0064,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0188,Indirect_Harvest,Prediction of Early Functional Outcome After Acute Ischemic Stroke Using Real-World Clinical Data in Vietnam and Indonesia: Retrospective Cohort Study,https://doi.org/10.3233/shti260140,2026,"['Annisa Ristya Rahmanti', 'Lutfan Lazuardi', 'Cong Minh Tran', 'Hanifah Wulandari', 'Ika Agustin Atika Putri', 'Farida Niken A.N. Hati', 'Mai Duy Ton', 'Huan X. Nguyen']",UNIQUE,REC_IND_0065,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0189,Indirect_Harvest,Accelerating Cough-Based Algorithms for Pulmonary Tuberculosis Screening: Results From the CODA TB DREAM Challenge,https://doi.org/10.1093/ofid/ofaf572,2025,"['Devan Jaganath', 'Solveig K. Sieberts', 'Mihaja Raberahona', 'Sophie Huddart', 'Larsson Omberg', 'Rivo Andry Rakotoarivelo', 'Issa N. Lyimo', 'Omar Lweno', 'Devasahayam Jesudas Christopher', 'Nguyen Viet Nhung', 'William Worodria', 'Charles Yu', 'Jhih-Yu Chen', 'Sz-Hau Chen', 'Tsai‐Min Chen', 'Chih-Han Huang', 'Kuei-Lin Huang', 'Filip Mulier', 'Daniel Rafter', 'Edward S.C. Shih', 'Yu Tsao', 'Hsuan-Kai Wang', 'Chih‐Hsun Wu', 'Christine Bachman', 'Stephen Burkot', 'Puneet Dewan', 'Sourabh Kulhare', 'Peter M. Small', 'Vijay Yadav', 'Simon Grandjean Lapierre', 'Grant Theron', 'Adithya Cattamanchi', 'Gautam Ahuja', 'Shalini Balodi', 'Diya Khurdiya', 'Rintu Kutum', 'Aakash M Rao', 'Ashwin Salampuria', 'Sina Akbarian', 'Sepehr Asgarian', 'Akanksha Arora', 'Shubham Choudhury', 'Gajendra P. S. Raghava', 'Sherry Dong', 'Yuanfang Guan', 'Nan Yu', 'Hanrui Zhang', 'Aniket Gupta', 'Tenglong Li', 'Rohan Singh', 'Jouhyun Jeon', 'Qayam Jetha', 'Zhixiang Lu', 'Sumeet Patiyal', 'Chandra Suda']",UNIQUE,REC_IND_0066,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0190,Indirect_Harvest,Transfer Learning Enhances Neurological Outcome Prediction for Out-of-Hospital Cardiac Arrest: Validation Across Diverse Geographic Contexts,https://doi.org/10.3233/shti251300,2025,"['Siqi Li', 'Yohei Okada', 'Wenjun Gu', 'Michael Hao Chen', 'Marcus Eng Hock Ong', 'Nan Liu']",UNIQUE,REC_IND_0067,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0191,Indirect_Harvest,Feasibility and accuracy of artificial intelligence for automatic qualification of two-dimensional and three-dimensional left ventricular ejection fraction and global longitudinal strain in echocardiography,https://doi.org/10.47972/vjcts.v40i.836,2023,"['Hoai Thi Thu Nguyen', 'Vu Thi Thom']",UNIQUE,REC_IND_0068,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0192,Indirect_Harvest,Severity detection tool for patients with infectious disease,https://doi.org/10.1049/htl.2019.0030,2020,"['Girmaw Abebe Tadesse', 'Tingting Zhu', 'Nhan Le Nguyen Thanh', 'Nguyễn Thanh Hùng', 'Ha Thi Hai Duong', 'Truong Huu Khanh', 'Pham Van Quang', 'Duc Duong Tran', 'Lam Minh Yen', 'H. Rogier van Doorn', 'Nguyễn Văn Hảo', 'John Prince', 'Hamza Javed', 'DaniKiyasseh', 'Le Van Tan', 'Louise Thwaites', 'David A. Clifton']",UNIQUE,REC_IND_0069,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0193,Indirect_Harvest,An Android-Based mHealth App for Color Vision Screening and Career Guidance: Design and Validation,https://doi.org/10.3991/ijoe.v21i14.58157,2025,"['Thi Yen Phan', 'Vinh Dang', 'V. Dang']",UNIQUE,REC_IND_0070,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0194,Indirect_Harvest,Optimizing machine learning models for enhanced forest fire susceptibility mapping in Gia Lai province,https://doi.org/10.46326/jmes.2025.66(2).02,2024,"['Van Hung Le', 'Duc A. Hoang', 'Giang Binh Tran']",UNIQUE,REC_IND_0071,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0195,Indirect_Harvest,Adapting and Scaling a Digital Health Intervention to Improve Maternal and Child Health Among Ethnic Minority Women in Vietnam Amid the COVID-19 Context: Protocol for the dMOM Project (Preprint),https://doi.org/10.2196/preprints.44720,2022,"['Bronwyn McBride', 'John O’Neil', 'P. Nguyen', 'Linh Dang', 'Hue Thi Trinh', 'Vu Cong Nguyen', 'Nguyễn Thanh Liêm']",UNIQUE,REC_IND_0072,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0196,Indirect_Harvest,Leveraging AI and Transfer Learning to Enhance Outcome Prediction for Out-of-Hospital Cardiac Arrest in Diverse Settings: Insights from the Pan-Asian Resuscitation Outcomes Study,https://doi.org/10.1101/2025.05.11.25327388,2025,"['Siqi Li', 'Yohei Okada', 'Wenjun Gu', 'Michael Hao Chen', 'Do Ngoc Son', 'Pham Dinh Quyet', 'Quoc TA Hoang', 'Marcus Eng Hock Ong', 'Nan Liu', 'the PAROS Investigators']",UNIQUE,REC_IND_0073,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0197,Indirect_Harvest,327 An ai-based retinal cardiovascular risk biomarker reflects coronary angiographic disease burden,https://doi.org/10.1136/heartjnl-2026-bcs.263,2026,"['Tung T. Hoang', 'Lan-Hieu Nguyen', 'Quan Hong Tran', 'My-Linh Thi Pham', 'Thuy Phuong Mai', 'Thu Thi Nguyen', 'Husain Khaki', 'Yong Yu Tan', 'Dongjin Nam', 'Tyler Hyungtaek Rim', 'Sahil Thakur']",UNIQUE,REC_IND_0074,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0198,Indirect_Harvest,Academic use of ChatGPT among postgraduate healthcare students: Findings from a cross-sectional study,https://doi.org/10.29060/taps.2026-11-3/oa3767,2026,"['Luu Thi Thuy', 'Tran Thi Hoang Oanh', 'Nguyễn Thị Thu Thảo', 'Dang Van Thoi', 'Le Thi Anh Tuyet', 'Nguyen Hoa Van Chi', 'Nguyễn Hương Giang', 'Nguyen Thi Ai Ny', 'Tran Thi Thu Trang']",UNIQUE,REC_IND_0076,UNIQUE_RECORD_PASSED_TO_SCREENING
