slot_id,domain,query_id,locator_url,http_status,error_summary,raw_body_file,raw_body_sha256,retried_attempts,terminal_condition
MINISTRY-02,moh.gov.vn,DQ-IMPL-04,site:moh.gov.vn hướng dẫn triển khai AI bệnh viện,200,OK,raw-artifacts/search-MINISTRY-02-moh.gov.vn-DQ-IMPL-04.body,929E2C7B3C0AF937F51B142ABDF7E92610835FBA11C438BC1CE0803719ED68FB,3,SEARCH_RAW_RESPONSE_CAPTURED
MINISTRY-02,moh.gov.vn,DQ-IMPL-04,https://cds.moh.gov.vn/tin-tuc-tong-hop-chi-tieu-cds/-/asset_publisher/q59FuAXJObVO/content/ai-trong-benh-vien-nguoi-benh-uoc-loi-gi-?inheritRedirect=false,0,URLError,raw-artifacts/doc-MINISTRY-02-moh.gov.vn-DQ-IMPL-04-pos1.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-02,moh.gov.vn,DQ-IMPL-04,https://moh.gov.vn/index.jsp?pageId=5803&aid=156765&cid=7262,0,URLError,raw-artifacts/doc-MINISTRY-02-moh.gov.vn-DQ-IMPL-04-pos2.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-02,moh.gov.vn,DQ-IMPL-04,https://cds.moh.gov.vn/trang-chu/-/asset_publisher/9VNAsbzkEbQA/content/buoc-ot-pha-trong-chuyen-oi-so-y-te-huong-toi-y-te-thong-minh?inheritRedirect=false,0,URLError,raw-artifacts/doc-MINISTRY-02-moh.gov.vn-DQ-IMPL-04-pos3.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-02,moh.gov.vn,DQ-IMPL-04,https://moh.gov.vn/index.jsp?pageId=5803&aid=154104&cid=8430,0,URLError,raw-artifacts/doc-MINISTRY-02-moh.gov.vn-DQ-IMPL-04-pos4.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-02,moh.gov.vn,DQ-IMPL-04,https://moh.gov.vn/index.jsp?pageId=5803&aid=168227&cid=7262,0,URLError,raw-artifacts/doc-MINISTRY-02-moh.gov.vn-DQ-IMPL-04-pos5.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-02,moh.gov.vn,DQ-IMPL-05,site:moh.gov.vn giám sát đánh giá AI y tế,200,OK,raw-artifacts/search-MINISTRY-02-moh.gov.vn-DQ-IMPL-05.body,DFAC41E03BCE7DEDEF58DCBCE9A13EDE51B298BBFE7FC8083F20239CD7030FA8,3,SEARCH_RAW_RESPONSE_CAPTURED
MINISTRY-02,moh.gov.vn,DQ-IMPL-05,https://moh.gov.vn/index.jsp?pageId=5803&aid=156765&cid=7262,0,URLError,raw-artifacts/doc-MINISTRY-02-moh.gov.vn-DQ-IMPL-05-pos1.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-02,moh.gov.vn,DQ-IMPL-05,https://cds.moh.gov.vn/trang-chu/-/asset_publisher/DezMH46HzY7X/content/ung-dung-ban-o-so-trong-phong-chong-dich-benh-buoc-ot-pha-chuyen-oi-so-tu-y-te-co-so?inheritRedirect=false,0,URLError,raw-artifacts/doc-MINISTRY-02-moh.gov.vn-DQ-IMPL-05-pos2.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-02,moh.gov.vn,DQ-IMPL-05,https://vnpa.moh.gov.vn/tap-huan-ung-dung-tri-tue-nhan-tao-trong-cong-tac-dan-so/,200,OK,raw-artifacts/doc-MINISTRY-02-moh.gov.vn-DQ-IMPL-05-pos3.body,91E66767F6360DD193DF9975684AF7EA0CFC4D512BA48ECE12E06629365DADBD,3,DOCUMENT_PROBED
MINISTRY-03,most.gov.vn,DQ-IMPL-03,site:most.gov.vn quản trị đạo đức AI,200,OK,raw-artifacts/search-MINISTRY-03-most.gov.vn-DQ-IMPL-03.body,2B143F2B75B783C10086CD7EA0C976B8060BCCB600BAE39A24D30186FABC94DE,3,SEARCH_RAW_RESPONSE_CAPTURED
MINISTRY-03,most.gov.vn,DQ-IMPL-03,https://tthc.most.gov.vn/index.php/ban_b/article/download/3788/1866/11162,200,OK,raw-artifacts/doc-MINISTRY-03-most.gov.vn-DQ-IMPL-03-pos1.body,35F2E8F546BE2B83E46D62AD7B47CBFE2FAA32BE82E864998A338FDEB51EB1A4,3,DOCUMENT_PROBED
MINISTRY-03,most.gov.vn,DQ-IMPL-03,https://tthc.most.gov.vn/index.php/ban_b/article/download/3884/1906/11470,200,OK,raw-artifacts/doc-MINISTRY-03-most.gov.vn-DQ-IMPL-03-pos2.body,3AA0D7EA9E8874AFBB2112F71E34C35B637CA25041020DCBAC9AD80D12897C25,3,DOCUMENT_PROBED
MINISTRY-04,moh.gov.vn,DQ-TOOL-01,site:moh.gov.vn khung đánh giá tác động AI,200,OK,raw-artifacts/search-MINISTRY-04-moh.gov.vn-DQ-TOOL-01.body,63C7B05FC0BDCDDC78A69639073BDD0E215177B2CD0981694E016D50E78A565E,3,SEARCH_RAW_RESPONSE_CAPTURED
MINISTRY-04,moh.gov.vn,DQ-TOOL-01,https://cds.moh.gov.vn/tin-tuc-tong-hop-chi-tieu-cds/-/asset_publisher/q59FuAXJObVO/content/-inh-hinh-tuong-lai-ai-khong-chi-thong-minh-ve-cong-nghe-ma-con-giau-tinh-nhan-van?inheritRedirect=false,0,URLError,raw-artifacts/doc-MINISTRY-04-moh.gov.vn-DQ-TOOL-01-pos1.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-04,moh.gov.vn,DQ-TOOL-01,https://moh.gov.vn/index.jsp?pageId=5803&aid=156765&cid=7262,0,URLError,raw-artifacts/doc-MINISTRY-04-moh.gov.vn-DQ-TOOL-01-pos2.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-04,moh.gov.vn,DQ-TOOL-01,https://adminmoh.moh.gov.vn/web/guest/hoat-dong-cua-lanh-dao-bo/-/asset_publisher/TW6LTp1ZtwaN/content/thu-truong-thuong-truc-bo-y-te-vu-manh-ha-ai-y-te-co-tac-ong-truc-tiep-en-tinh-mang-suc-khoe-va-quyen-loi-cua-nguoi-dan-do-o-viec-trien-khai-phai-than,0,URLError,raw-artifacts/doc-MINISTRY-04-moh.gov.vn-DQ-TOOL-01-pos3.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-04,moh.gov.vn,DQ-TOOL-01,https://btxh.moh.gov.vn/danh-muc-tin/cong-tac-xa-hoi/danh-gia-tac-dong-luat-cong-tac-xa-hoi_t209c40n1439,200,OK,raw-artifacts/doc-MINISTRY-04-moh.gov.vn-DQ-TOOL-01-pos4.body,6BECABB5836FF8E9143DCC4E8A12CC4F58D18B76211C1B74899A45CF4DC40870,3,DOCUMENT_PROBED
MINISTRY-04,moh.gov.vn,DQ-TOOL-01,https://cds.moh.gov.vn/trang-chu/-/asset_publisher/9VNAsbzkEbQA/content/ke-hoach-02-kh-bc-tw-cu-hich-mo-uong-cho-gen-ai-va-tro-ly-ao-trong-cai-cach-bo-may-hanh-chinh-nha-nuoc?inheritRedirect=false,0,URLError,raw-artifacts/doc-MINISTRY-04-moh.gov.vn-DQ-TOOL-01-pos5.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-04,moh.gov.vn,DQ-TOOL-02,site:moh.gov.vn tiêu chuẩn kỹ thuật AI y tế,200,OK,raw-artifacts/search-MINISTRY-04-moh.gov.vn-DQ-TOOL-02.body,900A4C2582F695A9CB29E29F9757ACE35BCE9130816BA040BF01689B60080E7B,3,SEARCH_RAW_RESPONSE_CAPTURED
MINISTRY-04,moh.gov.vn,DQ-TOOL-02,https://moh.gov.vn/index.jsp?pageId=5803&aid=167205&cid=8430,0,URLError,raw-artifacts/doc-MINISTRY-04-moh.gov.vn-DQ-TOOL-02-pos1.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-04,moh.gov.vn,DQ-TOOL-02,https://moh.gov.vn/index.jsp?pageId=5803&aid=156556&cid=8335,0,URLError,raw-artifacts/doc-MINISTRY-04-moh.gov.vn-DQ-TOOL-02-pos2.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-04,moh.gov.vn,DQ-TOOL-02,https://moh.gov.vn/index.jsp?pageId=5803&aid=168324&cid=8430,0,URLError,raw-artifacts/doc-MINISTRY-04-moh.gov.vn-DQ-TOOL-02-pos3.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-04,moh.gov.vn,DQ-TOOL-02,https://moh.gov.vn/index.jsp?pageId=5803&aid=156765&cid=7262,0,URLError,raw-artifacts/doc-MINISTRY-04-moh.gov.vn-DQ-TOOL-02-pos4.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-04,moh.gov.vn,DQ-TOOL-02,https://moh.gov.vn/index.jsp?pageId=5803&aid=168449&cid=8430,0,URLError,raw-artifacts/doc-MINISTRY-04-moh.gov.vn-DQ-TOOL-02-pos5.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-04,most.gov.vn,DQ-TOOL-01,site:most.gov.vn khung đánh giá tác động AI,200,OK,raw-artifacts/search-MINISTRY-04-most.gov.vn-DQ-TOOL-01.body,BDC7EA8BA937021AAC7735B6A2D6CE8A3A7F3A3768C41B8A62137C570FB22DC5,3,SEARCH_RAW_RESPONSE_CAPTURED
MINISTRY-04,most.gov.vn,DQ-TOOL-01,https://tthc.most.gov.vn/index.php/ban_b/article/download/3788/1866/11162,200,OK,raw-artifacts/doc-MINISTRY-04-most.gov.vn-DQ-TOOL-01-pos1.body,703C8AE407717E51E6C13EC8D13769114B139B797CF0A40A4344E4DEDBF80433,3,DOCUMENT_PROBED
INTL-01,www.who.int/vietnam,DQ-IMPL-03,site:www.who.int/vietnam quản trị đạo đức AI,500,JSONParseError: Expecting value: line 1 column 1 (char 0),raw-artifacts/search-INTL-01-www.who.int-vietnam-DQ-IMPL-03.body,A358B1C07D44108E6BA676A4DC2B4AB9F9A9B6BF5D063751C70E5B33F1CFA1A2,3,SEARCH_RAW_RESPONSE_CAPTURED
INTL-01,www.who.int/vietnam,DQ-EVID-04,site:www.who.int/vietnam khung đạo đức AI y tế Việt Nam,200,OK,raw-artifacts/search-INTL-01-www.who.int-vietnam-DQ-EVID-04.body,B59EEC59DB825F774280DD05DFB27EA45D62EF0171F2ED64965A37EDD9A6A63A,3,SEARCH_RAW_RESPONSE_CAPTURED
INTL-01,www.who.int/vietnam,DQ-EVID-04,https://www.who.int/vietnam/vi/about,200,OK,raw-artifacts/doc-INTL-01-www.who.int-vietnam-DQ-EVID-04-pos1.body,5380FB255EDE0C079B856CEB937E6D342635ED32E2EC114EB05FF2567B908947,3,DOCUMENT_PROBED
INTL-02,www.unesco.org,DQ-IMPL-03,site:www.unesco.org quản trị đạo đức AI,200,OK,raw-artifacts/search-INTL-02-www.unesco.org-DQ-IMPL-03.body,1B9F6D6EB91167B9E7A0EB764C9D1606F4D66C290951929DE2B52533F9FD9CFB,3,SEARCH_RAW_RESPONSE_CAPTURED
INTL-02,www.unesco.org,DQ-IMPL-03,https://www.unesco.org/vi/articles/nang-cao-nang-luc-ve-su-dung-tri-tue-nhan-tao-co-trach-nhiem-trong-khu-vuc-cong-tai-viet-nam,0,URLError,raw-artifacts/doc-INTL-02-www.unesco.org-DQ-IMPL-03-pos1.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
INTL-02,www.unesco.org,DQ-IMPL-03,https://www.unesco.org/en/articles/chuyen-doi-so-vi-tuong-lai-giao-duc-tai-lieu-huong-dan-va-khung-nang-luc-ve-cong-nghe-va-ai,0,URLError,raw-artifacts/doc-INTL-02-www.unesco.org-DQ-IMPL-03-pos2.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
INTL-02,www.unesco.org,DQ-IMPL-03,https://www.unesco.org/en/articles/viet-nam-launches-first-comprehensive-national-report-ai-ethics-under-unesco-framework,0,URLError,raw-artifacts/doc-INTL-02-www.unesco.org-DQ-IMPL-03-pos3.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
INTL-02,www.unesco.org,DQ-TOOL-01,site:www.unesco.org khung đánh giá tác động AI,200,OK,raw-artifacts/search-INTL-02-www.unesco.org-DQ-TOOL-01.body,F973B8370E0B27AD4BD71AD9DEE871D7770C29CD3FD602E0017B497AD192C3AB,3,SEARCH_RAW_RESPONSE_CAPTURED
INTL-02,www.unesco.org,DQ-TOOL-01,https://www.unesco.org/vi/articles/nang-cao-nang-luc-ve-su-dung-tri-tue-nhan-tao-co-trach-nhiem-trong-khu-vuc-cong-tai-viet-nam,0,URLError,raw-artifacts/doc-INTL-02-www.unesco.org-DQ-TOOL-01-pos1.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
INTL-02,www.unesco.org,DQ-TOOL-01,https://www.unesco.org/en/articles/design-competition-launch-graphic-50th-anniversary-viet-nam-unesco-relations,0,URLError,raw-artifacts/doc-INTL-02-www.unesco.org-DQ-TOOL-01-pos2.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
INTL-02,www.unesco.org,DQ-TOOL-01,https://www.unesco.org/en/articles/tang-cuong-nang-luc-cua-viet-nam-ve-canh-bao-som-giam-thieu-rui-ro-thien-tai-va-dam-bao-moi-truong,0,URLError,raw-artifacts/doc-INTL-02-www.unesco.org-DQ-TOOL-01-pos3.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
INTL-03,www.who.int/vietnam,DQ-EVID-04,site:www.who.int/vietnam khung đạo đức AI y tế Việt Nam,200,OK,raw-artifacts/search-INTL-03-www.who.int-vietnam-DQ-EVID-04.body,B59EEC59DB825F774280DD05DFB27EA45D62EF0171F2ED64965A37EDD9A6A63A,3,SEARCH_RAW_RESPONSE_CAPTURED
INTL-03,www.who.int/vietnam,DQ-EVID-05,site:www.who.int/vietnam hướng dẫn bảo vệ dữ liệu AI y tế,200,OK,raw-artifacts/search-INTL-03-www.who.int-vietnam-DQ-EVID-05.body,F76A9C1DFB7462A6512F9284FD1064C98CC0BDDDC85B1FC3FFC7377A82C21170,3,SEARCH_RAW_RESPONSE_CAPTURED
INTL-03,www.who.int/vietnam,DQ-EVID-05,https://www.who.int/vietnam/vi/news/detail/19-04-2021-the-oxford-astrazeneca-covid-19-vaccine-what-you-need-to-know,200,OK,raw-artifacts/doc-INTL-03-www.who.int-vietnam-DQ-EVID-05-pos1.body,ED635D9D3A45070CC40E008C8CCD420B5FF5DA09C61572B731D682FF7EBD93C9,3,DOCUMENT_PROBED
INTL-03,www.who.int/vietnam,DQ-EVID-05,https://www.who.int/vietnam/vi/news/feature-stories/item/viet-nam-mobilizes-forces-to-push-towards-malaria-elimination,200,OK,raw-artifacts/doc-INTL-03-www.who.int-vietnam-DQ-EVID-05-pos2.body,48FD5BFDAD70352361605F4853B1924EEA36EB962D8BC99C236B3A2A1D5836CE,3,DOCUMENT_PROBED
INTL-03,www.who.int/vietnam,DQ-EVID-05,https://www.who.int/vietnam/vi/news/detail/16-07-2025-viet-nam-achieves-remarkable-progress-in-childhood-immunization--who-and-unicef-report,200,OK,raw-artifacts/doc-INTL-03-www.who.int-vietnam-DQ-EVID-05-pos3.body,79FE8A04308C141B640B5BB40C41D7A6C9B57C26F17B7685C8D57FBA63AF2F57,3,DOCUMENT_PROBED
INTL-03,www.who.int/vietnam,DQ-EVID-05,https://www.who.int/vietnam/vi/news/detail/25-07-2025-drowning-rates-not-reducing-fast-enough--says-the-moh--who-and-partners-on-world-drowning-prevention-day,200,OK,raw-artifacts/doc-INTL-03-www.who.int-vietnam-DQ-EVID-05-pos4.body,6A2001A6E8DFAD0E4DD0E4D8A7EA8DA70915B9BDE5B1BFB416CDEA1F28E9D387,3,DOCUMENT_PROBED
INTL-03,www.who.int/vietnam,DQ-EVID-05,https://www.who.int/vietnam/vi/news/commentaries/detail/time-to-take-bolder-actions-for-clean-air-and-people%E2%80%99s-health,200,OK,raw-artifacts/doc-INTL-03-www.who.int-vietnam-DQ-EVID-05-pos5.body,CCA9C00975BD765CD70FBB0C6D76BD6FD885051310508BD5072E3E64E630663C,3,DOCUMENT_PROBED
SENTINEL-01,soyte.hanoi.gov.vn,DQ-IMPL-01,site:soyte.hanoi.gov.vn trí tuệ nhân tạo y tế,200,OK,raw-artifacts/search-SENTINEL-01-soyte.hanoi.gov.vn-DQ-IMPL-01.body,CE2F76F8835B33678E54963D6E8EA9CE1B2CC589B8A47E3CFC4248CD7526A14C,3,SEARCH_RAW_RESPONSE_CAPTURED
SENTINEL-01,soyte.hanoi.gov.vn,DQ-IMPL-01,https://soyte.hanoi.gov.vn/chuyen-doi-so/benh-vien-ung-buou-ha-noi-to-chuc-khoa-hoc-ung-dung-tri-tue-nhan-tao-ai-ho-tro-trong-quan-ly-284925100110300227.htm,0,URLError,raw-artifacts/doc-SENTINEL-01-soyte.hanoi.gov.vn-DQ-IMPL-01-pos1.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
SENTINEL-01,soyte.hanoi.gov.vn,DQ-IMPL-01,https://soyte.hanoi.gov.vn/hoat-dong-cua-lanh-dao-so/trao-doi-tim-hieu-co-hoi-hop-tac-trong-ung-dung-tri-tue-nhan-tao-linh-vuc-y-te-2849260325171632554.htm,0,URLError,raw-artifacts/doc-SENTINEL-01-soyte.hanoi.gov.vn-DQ-IMPL-01-pos2.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
SENTINEL-01,soyte.hanoi.gov.vn,DQ-IMPL-01,https://soyte.hanoi.gov.vn/hop-tac-quoc-te-65235/bvdk-ha-dong-day-manh-hop-tac-quoc-te-ung-dung-tri-tue-nhan-tao-trong-linh-vuc-y-te-2849251017155402607.htm?gidzl=P0GY9zHmEq9d7YSar6ywH60V8IRBQpGJVXvyTCfjCX1_7taYmsaoIt5BUIh2EpSUVaiYUpA5G2rHqd8tHm/hoat-dong-chuyen-mon/hoat-dong-chuyen-mon/hoat-dong-chuyen-mon/hoat-dong-chuyen-mon/hoat-dong-chuyen-mon/hop-tac-quoc-te-65235/hoat-dong-chuyen-mon/hop-tac-quoc-te-65235/hop-tac-quoc-te-65235/hoat-dong-chuyen-mon/hop-tac-quoc-te-65235/hop-tac-quoc-te-65235/hop-tac-quoc-te-65235/hoat-dong-chuyen-mon/hoat-dong-chuyen-mon/hop-tac-quoc-te-65235/hop-tac-quoc-te-65235,0,URLError,raw-artifacts/doc-SENTINEL-01-soyte.hanoi.gov.vn-DQ-IMPL-01-pos3.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
SENTINEL-01,soyte.hanoi.gov.vn,DQ-IMPL-01,https://soyte.hanoi.gov.vn/trang-chu?p_p_auth=edejWA04&p_p_id=49&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&_49_struts_action=%2Fmy_sites%2Fview&_49_groupId=3672249&_49_privateLayout=false,0,URLError,raw-artifacts/doc-SENTINEL-01-soyte.hanoi.gov.vn-DQ-IMPL-01-pos4.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
SENTINEL-01,soyte.hanoi.gov.vn,DQ-IMPL-02,site:soyte.hanoi.gov.vn quy hoạch chính sách AI y tế,200,OK,raw-artifacts/search-SENTINEL-01-soyte.hanoi.gov.vn-DQ-IMPL-02.body,D3E4B1F3B6C63933AFF8C4D892960C5889652E19FBA2DFA85B5CFE8041E1F518,3,SEARCH_RAW_RESPONSE_CAPTURED
SENTINEL-01,soyte.hanoi.gov.vn,DQ-IMPL-02,https://soyte.hanoi.gov.vn/hoat-dong-cua-nganh/ha-noi-lay-y-kien-nhan-dan-ve-quy-hoach-y-te-tich-hop-trong-quy-hoach-tong-the-thu-do-tam-nhin-100-nam-2849260318105902326.htm,0,URLError,raw-artifacts/doc-SENTINEL-01-soyte.hanoi.gov.vn-DQ-IMPL-02-pos1.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
SENTINEL-01,soyte.hanoi.gov.vn,DQ-IMPL-02,https://soyte.hanoi.gov.vn/tin-tuc-su-kien/xay-dung-he-thong-y-te-hien-dai-cong-bang-hieu-qua-huong-toi-bao-phu-cham-soc-suc-khoe-toan-dan-2849251229235651385.htm,0,URLError,raw-artifacts/doc-SENTINEL-01-soyte.hanoi.gov.vn-DQ-IMPL-02-pos2.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
SENTINEL-01,soyte.hanoi.gov.vn,DQ-IMPL-02,https://soyte.hanoi.gov.vn/hoat-dong-cua-nganh/chinh-thuc-thong-qua-nghi-quyet-quy-dinh-mot-so-chinh-sach-phat-trien-he-thong-y-te-thanh-pho-ha-noi-2849260616142948284.htm,0,URLError,raw-artifacts/doc-SENTINEL-01-soyte.hanoi.gov.vn-DQ-IMPL-02-pos3.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
SENTINEL-01,soyte.hanoi.gov.vn,DQ-IMPL-02,https://soyte.hanoi.gov.vn/diem-bao/thong-tin-y-te-tren-bao-chi-ngay-6-4-2026-2849260406155347316.htm,0,URLError,raw-artifacts/doc-SENTINEL-01-soyte.hanoi.gov.vn-DQ-IMPL-02-pos4.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
SENTINEL-01,soyte.hanoi.gov.vn,DQ-IMPL-02,https://soyte.hanoi.gov.vn/diem-bao/thong-tin-y-te-tren-bao-chi-ngay-13-6-2026-2849260613225203477.htm,0,URLError,raw-artifacts/doc-SENTINEL-01-soyte.hanoi.gov.vn-DQ-IMPL-02-pos5.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
